PlanetaryMassJpt,RadiusJpt,PeriodDays,SemiMajorAxisAU,Eccentricity,SurfaceTempK,HostStarMassSlrMass,HostStarRadiusSlrRad,HostStarMetallicity,HostStarTempK,PlanetDensity,HostStarLuminosity
,0.541,287.378949,,,,0.96,0.94,0.01,5677.0,0.7459852430555557,917764562000848.0
,0.079,3.03195744,,,,1.02,1.02,0.04,5815.0,0.7459852430555557,1189595245569590.2
,0.178,15.87364565,,,,0.93,0.91,-0.07,5634.0,0.7459852430555557,834353621321585.6
,0.125,86.828989,,,,0.54,0.51,-0.06,3784.0,0.7459852430555557,53326718899011.99
,0.154,26.0840594,,,,1.04,1.06,0.03,5904.0,0.7459852430555557,1365202659969309.2
3.3,,663.0,1.78,0.177,354.7,1.84,4.6,0.26,5014.0,0.7459852430555557,1.337374326607368e+16
0.07167,,4.0845,0.05,0.038,1123.6,0.99,,0.23,5675.0,0.7459852430555557,1058782497621550.0
0.35061,,1353.6,2.395,0.249,161.7,0.99,,0.23,5675.0,0.7459852430555557,1058782497621550.0
0.48,,282.4,0.875,0.26,286.2,1.13,1.06,0.21,5922.0,0.7459852430555557,1381927765629464.2
1.007,1.16,3.1260876,0.04054,0.0,1094.2,0.909,0.945,0.36,5140.0,0.6451422772561402,623327220776484.0
1.35,,415.2,1.16,0.058,,1.2,6.6,0.22,,0.7459852430555557,1058782497621550.0
,0.18682,11.932125,,,,1.07,1.485,,5593.0,0.7459852430555557,2157904320822974.5
,0.15401,7.542427,,,,1.07,1.485,,5593.0,0.7459852430555557,2157904320822974.5
,0.10571,3.614568,,,,1.07,1.485,,5593.0,0.7459852430555557,2157904320822974.5
,0.206,32.94488,0.1491,,272.0,0.413,0.394,0.09,3503.0,0.7459852430555557,23375073919305.785
10.7,,696.3,1.7,0.0,280.9,1.36,2.53,0.26,5222.0,0.7459852430555557,4759797891649883.0
,0.175,8.82713457,,,,0.97,0.95,0.08,5608.0,0.7459852430555557,892645932555888.6
,2.4,,,,2500.0,,,,5150.0,0.7459852430555557,1058782497621550.0
,0.242,6.96710269,,,,1.39,1.65,0.07,6561.0,0.7459852430555557,5044847464149137.0
,0.103,4.24261881,,,,0.85,0.81,-0.09,5288.0,0.7459852430555557,513021804192236.0
0.48,,3827.0,5.16,0.25,,1.364,,0.19,5729.0,0.7459852430555557,1058782497621550.0
,0.138,2.13194651,,,,0.92,0.89,0.01,5504.0,0.7459852430555557,726931877823879.6
,0.199,66.1849031,,,,0.98,0.97,0.0,5756.0,0.7459852430555557,1032824685866085.6
,0.336,84.6879808,,,,1.59,2.04,-0.06,7070.0,0.7459852430555557,1.0397716932886416e+16
,0.117,39.4419839,,,,1.0,1.0,0.01,5802.0,0.7459852430555557,1133211303545616.0
0.94,,6.838,0.077,0.3,,1.28,1.88,0.11,5980.0,0.7459852430555557,4519812662120704.0
,0.202,81.73780699,,,,0.96,0.9,-0.05,5650.0,0.7459852430555557,825427265062500.0
3.94,0.921,111.4273,0.463,0.93369,339.6,0.98,0.978,0.43,5370.0,5.043329360994642,795380340671139.2
3.88,,6.673855,0.0692,0.1427,918.2,0.99,1.0,0.26,5485.0,0.7459852430555557,905120763300625.0
1.28,,147.73,0.545,0.164,327.0,0.99,1.0,0.26,5485.0,0.7459852430555557,905120763300625.0
0.57,,962.0,1.89,0.173,175.6,0.99,1.0,0.26,5485.0,0.7459852430555557,905120763300625.0
0.328,,598.3,1.135,0.3,102.2,0.54,,0.08,3700.0,0.7459852430555557,1058782497621550.0
0.03,,4.4762,0.043,0.2,,0.54,,0.08,3700.0,0.7459852430555557,1058782497621550.0
,0.75,4.70832654,,,,0.95,0.92,0.0,5618.0,0.7459852430555557,843145631426815.2
1.84,1.101,50.790391,0.2804,0.0323,704.0,1.129,1.606,-0.04,6150.0,1.3786558439845191,3689704152414225.5
0.094,0.719,18.7959228,0.1445,0.0493,984.0,1.129,1.606,-0.04,6150.0,0.2528955470714361,3689704152414225.5
0.0055264,0.37647,10.9542,0.098,0.0561,791.0,1.022,0.961,0.37,5513.0,0.1035741061083325,853097649279234.1
0.76,,22.1,0.1529,0.05628,,1.022,0.961,0.37,5513.0,0.7459852430555557,853097649279234.1
,0.1,1.5432066,,,,1.03,1.14,-0.06,5923.0,0.7459852430555557,1599471968372408.8
0.68,,1313.0,2.45,0.15,188.3,1.13,1.19,0.02,6136.0,0.7459852430555557,2007406502234063.2
,0.15,2.61302086,,,,0.59,0.57,-0.24,4128.0,0.7459852430555557,94342735763236.44
4.6,,359.9,1.29,0.166,513.6,2.3,,0.18,4650.0,0.7459852430555557,1058782497621550.0
0.0193,,18.596,0.1316,0.38,643.6,,,,5150.0,0.7459852430555557,1058782497621550.0
,0.111,6.73972381,,,,1.02,1.03,0.11,5733.0,0.7459852430555557,1146046440199680.8
1.5,,2.1375,0.039,0.008,1486.6,1.21,1.22,0.257,6028.0,0.7459852430555557,1965226609485016.8
,0.102,8.09219642,,,,0.99,1.16,0.0,5770.0,0.7459852430555557,1491486171415696.0
,0.19593,59.980627,,,,1.2,1.284,,6108.0,0.7459852430555557,2294701296425902.5
,0.14125,25.745718,,,,1.2,1.284,,6108.0,0.7459852430555557,2294701296425902.5
,0.206,4.46975774,,,,0.98,0.96,0.01,5718.0,0.7459852430555557,985187902127225.2
0.273,0.776,3.7992969,0.04619,0.5,,0.91,0.892,0.03,5406.0,0.5842214298001583,679569492635429.0
,0.144,12.27065865,,,,0.95,0.93,-0.16,5774.0,0.7459852430555557,961331150682863.0
,0.302,134.2527298,,,,1.05,1.15,0.03,5886.0,0.7459852430555557,1587364676518421.0
,0.1,35.23319,0.166,,,0.544,0.52,0.16,3748.0,0.7459852430555557,53358672477556.336
,0.223,47.14840805,,,,0.81,0.76,-0.05,5042.0,0.7459852430555557,373283290621891.6
3.37,,133.71,0.49,0.511,,0.9,0.9,0.1,5540.0,0.7459852430555557,762999191553600.0
0.014,,3.6,0.0413,0.15,,0.71,,0.23,,0.7459852430555557,1058782497621550.0
0.036,,35.37,0.187,0.24,,0.71,,0.23,,0.7459852430555557,1058782497621550.0
4.95,,1050.3,1.8,0.328,,0.71,,0.23,,0.7459852430555557,1058782497621550.0
3.0,,4400.0,5.2,0.2,,0.71,,0.23,,0.7459852430555557,1058782497621550.0
,0.235,4.09357325,,,,1.03,1.05,0.02,5863.0,0.7459852430555557,1302741280043205.5
,0.252,105.144749,,,,1.03,1.05,0.02,5863.0,0.7459852430555557,1302741280043205.5
,0.166,39.8189932,,,,1.05,1.31,0.06,5820.0,0.7459852430555557,1968949284648336.0
,0.138,16.54080322,,,,0.85,0.79,0.0,5153.0,0.7459852430555557,440042630774231.6
0.016097,0.26792,12.282972,,,,0.634,0.571,,4486.0,0.8370078680237829,132041148588582.12
0.019492,0.26792,17.251204,,,,0.634,0.571,,4486.0,1.0135402474696884,132041148588582.12
,0.09751,3.543919,,,,0.634,0.571,,4486.0,0.7459852430555557,132041148588582.12
,0.21962,46.827915,,,,0.634,0.571,,4486.0,0.7459852430555557,132041148588582.12
4.9,,1183.0,2.2,0.67,188.3,0.98,1.21,0.1,5947.0,0.7459852430555557,1831312646943276.5
,0.242,13.2217576,,,,0.85,0.8,-0.03,5210.0,0.7459852430555557,471553385478400.06
5.25,,303.0,0.911,,728.2,,11.62,,5150.0,0.7459852430555557,9.49819698531025e+16
0.298,,41.397,0.163506,0.314,218.6,0.34,0.4,0.32,3190.0,0.7459852430555557,16568481793600.004
,,320000.0,177.0,0.8,,1.92,1.84,,8590.0,0.7459852430555557,1.8433521140170816e+16
,0.186,56.1886887,,,,1.08,1.13,0.29,5754.0,0.7459852430555557,1399704365726148.2
,0.088,3.18897601,,,,1.08,1.13,0.29,5754.0,0.7459852430555557,1399704365726148.2
1.27,1.08,3.52563254,0.0433,,1070.0,0.87,0.8,0.09,5150.0,1.0081669460956153,450203524000000.06
21.66,1.01,4.2568,0.057,0.0,1554.7,1.37,1.56,-0.02,6740.0,21.022982604112777,5022139626107136.0
1.373,,1159.0,2.315,0.778,208.7,1.23,1.53,0.29,5861.0,0.7459852430555557,2762293027330396.5
,0.123,2.94902905,,,,0.78,0.74,-0.04,4904.0,0.7459852430555557,316712559121545.6
1.49,,1544.0,2.62,0.22,158.5,1.01,,-0.19,5985.0,0.7459852430555557,1058782497621550.0
,0.38822,32.625555,,,,0.918,0.817,,5588.0,0.7459852430555557,650833205958013.2
,0.18591,91.773242,,,,0.918,0.817,,5588.0,0.7459852430555557,650833205958013.2
2.242,1.46,2.9036747,0.04631,0.0,1888.1,1.559,2.26,,6050.0,0.7204055349766206,6842871378722498.0
0.79,,1049.0,2.07,0.27,,1.07,1.38,0.14,5836.0,0.7459852430555557,2209119990749400.8
1.7,,277.02,1.1,0.106,,2.17,12.3,-0.24,4770.0,0.7459852430555557,7.832199461284891e+16
,0.243318,16.2385,,,,1.0,1.02,0.04,5690.0,0.7459852430555557,1090559609998884.0
,0.204,94.2887577,,,,0.97,0.95,-0.04,5747.0,0.7459852430555557,984491564099933.2
,0.157,70.6979061,,,,0.97,0.9,-0.21,5875.0,0.7459852430555557,964975979003906.4
0.036,,8.1352,0.07,0.187,636.3,0.73,0.68,0.09,4640.0,0.7459852430555557,214333347856384.03
0.41,,32.03,0.178,0.05,399.8,0.73,0.68,0.09,4640.0,0.7459852430555557,214333347856384.03
0.527,,431.7,1.01,0.27,167.1,0.73,0.68,0.09,4640.0,0.7459852430555557,214333347856384.03
,0.13032,12.758005,,,,1.06,1.068,,5828.0,0.7459852430555557,1315893306364995.8
,0.10207,5.470319,,,,1.06,1.068,,5828.0,0.7459852430555557,1315893306364995.8
,0.12849,25.09849,,,,1.06,1.068,,5828.0,0.7459852430555557,1315893306364995.8
,0.26154,38.871826,,,,1.04,1.04,-0.12,6150.0,0.7459852430555557,1547273693160000.2
0.13,0.66,74.920137,,,,1.04,1.04,-0.12,6150.0,0.4521802042463199,1547273693160000.2
0.01346359,0.13778,13.83988,0.1151,,978.8,1.071,1.619,,5911.0,5.147570893915098,3199908314824235.0
0.02541726,0.33526835,16.23855,0.1283,,927.8,1.071,1.619,,5911.0,0.6744520206766734,3199908314824235.0
0.653,1.251,4.6058749,0.05475,0.079,,1.032,1.073,0.16,5670.0,0.3335348757404916,1189958127195438.0
,0.146,10.67607169,,,,1.28,1.36,0.35,6184.0,0.7459852430555557,2704928192280632.0
1.62,,386.3,1.05,0.5,250.5,1.09,1.03,0.21,5834.0,0.7459852430555557,1228966793727890.2
0.12,0.94,5.72149,0.055,0.0,,0.69,0.66,0.02,4430.0,0.1444766573880546,167765546524356.03
,0.268,5.24867263,,,,1.1,1.15,0.02,6040.0,0.7459852430555557,1760124690745599.8
,0.16677,12.691112,,,,1.067,1.149,,5960.0,0.7459852430555557,1665808586456578.5
,0.2014,31.719775,,,,1.067,1.149,,5960.0,0.7459852430555557,1665808586456578.5
,0.25425,18.207973,,,,,0.724,,5088.0,0.7459852430555557,351289802501532.94
,0.2178,88.255055,,,,,0.724,,5088.0,0.7459852430555557,351289802501532.94
,0.41,572.3847,,,,0.975,1.03,-0.28,6065.0,0.7459852430555557,1435481732669628.0
,0.2935,20.74028413,,,,0.975,1.03,-0.28,6065.0,0.7459852430555557,1435481732669628.0
,0.095,16.2950903,,,,0.8,0.76,-0.01,4961.0,0.7459852430555557,349867895523155.5
,0.30984,31.884362,,,,1.05,1.046,,6105.0,0.7459852430555557,1519868598177711.8
,0.26154,14.12841,,,,1.05,1.046,,6105.0,0.7459852430555557,1519868598177711.8
,0.25608,48.648869,,,,1.05,1.046,,6105.0,0.7459852430555557,1519868598177711.8
,0.267,49.6221509,,,,1.07,1.09,-0.01,6002.0,0.7459852430555557,1541831663546534.5
,0.117,7.12811928,,,,1.45,2.0,0.13,6339.0,0.7459852430555557,6458668560368964.0
0.58,1.26,3.76483,0.0474,0.0,1135.0,1.0,0.95,-0.05,5750.0,0.2899454902478333,986548837890625.0
,0.76,5.00731778,,,,0.99,0.98,-0.02,5777.0,0.7459852430555557,1069699078185769.6
,0.165,7.76846622,,,,0.96,0.94,-0.02,5679.0,0.7459852430555557,919058554837740.4
,0.167,66.5579057,,,,1.2,1.32,0.04,6227.0,0.7459852430555557,2619770969618075.0
,0.138,9.99113313,,,,0.78,0.75,-0.1,4985.0,0.7459852430555557,347362696434726.56
,0.116,3.60084276,,,,0.78,0.75,-0.1,4985.0,0.7459852430555557,347362696434726.56
,0.117,5.72717226,,,,0.78,0.75,-0.1,4985.0,0.7459852430555557,347362696434726.56
0.0963,0.22236,13.726976,0.116,0.04,,1.101,1.735,-0.07,5923.0,8.759035590793756,3704809561398765.0
,0.21324,24.310856,0.17,0.03,,1.101,1.735,-0.07,5923.0,0.7459852430555557,3704809561398765.0
,0.27339,44.431014,,0.03,,1.101,1.735,-0.07,5923.0,0.7459852430555557,3704809561398765.0
0.027,0.139,9.34149,0.09,0.05,,1.101,1.735,-0.07,5923.0,10.05354817641668,3704809561398765.0
,0.42922,4.662715,,,,0.98,1.189,,5746.0,0.7459852430555557,1541083589690725.0
,0.33536,11.815007,,,,0.98,1.189,,5746.0,0.7459852430555557,1541083589690725.0
,0.266,116.331901,,,,0.91,0.85,0.0,5434.0,0.7459852430555557,629964951325326.8
0.33,,492.3,1.2,0.096,,0.961,1.01,-0.2,5902.0,0.7459852430555557,1237768904978155.2
0.576,1.045,3.9516205,0.0529,0.0,,1.26,1.11,0.34,5840.0,0.5047468439356277,1433168803270656.2
,0.143986,2.984151,0.102,,,0.18,0.21,0.27,3157.0,0.7459852430555557,4380633469953.764
,0.228737,4.871229,0.141,,,0.18,0.21,0.27,3157.0,0.7459852430555557,4380633469953.764
,0.113913,8.15275,0.2,,,0.18,0.21,0.27,3157.0,0.7459852430555557,4380633469953.764
,0.871,5.54608367,,,,1.58,1.95,0.01,7010.0,0.7459852430555557,9182084700008024.0
,0.128,4.35409304,,,,0.86,0.83,-0.01,5306.0,0.7459852430555557,546040891872119.7
,0.128,2.93658468,,,,0.86,0.83,-0.01,5306.0,0.7459852430555557,546040891872119.7
,0.255165,17.815815,0.1352,,,1.038,0.966,0.012,5962.0,0.7459852430555557,1179022626343516.5
,0.186,19.78297415,,,,1.01,1.06,0.02,5807.0,0.7459852430555557,1277670991697233.2
,0.21507,8.408878,,,,0.946,0.841,,5544.0,0.7459852430555557,668166777660904.5
,0.21871,28.574263,,,,0.946,0.841,,5544.0,0.7459852430555557,668166777660904.5
,0.379102,704.1984,1.219,0.041,184.0,0.794,0.757,-0.25,5308.0,0.7459852430555557,454899454217907.75
,0.07382,3.173315,,,,0.635,0.586,,4498.0,0.7459852430555557,140563653407012.48
,0.07837,13.297004,,,,0.635,0.586,,4498.0,0.7459852430555557,140563653407012.48
,0.203,16.54964934,,,,0.88,0.83,0.01,5296.0,0.7459852430555557,541936111025972.8
,0.159,3.55485691,,,,1.11,1.17,0.01,6109.0,0.7459852430555557,1906567668590560.8
,0.732,4.58352176,,,,1.18,1.27,0.05,6185.0,0.7459852430555557,2360294844482523.0
,0.175,11.30119217,,,,1.09,1.12,0.08,5971.0,0.7459852430555557,1594499289528135.0
0.595,1.192,2.6843285,0.03585,0.019,1605.0,0.85,0.95,-0.1,5560.0,0.3513081292970357,862474725126400.0
,0.278,1.26025909,,,,0.86,0.82,-0.04,5281.0,0.7459852430555557,522988783541461.8
,0.207,34.2685705,,,,0.86,0.82,-0.01,5253.0,0.7459852430555557,511985083302155.2
0.467,1.388,4.0378962,0.04947,0.09,1316.3,1.0,1.186,-0.25,6100.0,0.1746419139205249,1947550456723600.0
,0.286,30.229104,,,,1.28,1.47,0.09,6346.0,0.7459852430555557,3504571626701483.0
,0.087,2.41811321,,,,1.19,1.27,0.0,6289.0,0.7459852430555557,2523096265754539.0
,0.217,53.5293487,,,,0.81,0.74,0.09,4838.0,0.7459852430555557,300003896583494.7
,0.17224,58.034616,,,,0.927,0.68,,5502.0,0.7459852430555557,423740690183789.9
,0.08749,14.425281,,,,0.927,0.68,,5502.0,0.7459852430555557,423740690183789.9
,0.13032,26.67569,,,,0.927,0.68,,5502.0,0.7459852430555557,423740690183789.9
,0.108,3.17926292,,,,0.94,0.85,0.01,5486.0,0.7459852430555557,654426782376875.5
0.00636,,5.3636,0.03282,0.23,,0.164,0.119,-0.27,3159.0,0.7459852430555557,1410238043811.0444
0.00727,,40.54,0.1264,0.17,,0.164,0.119,-0.27,3159.0,0.7459852430555557,1410238043811.0444
1.495,,2867.9,3.92,0.343,,1.04,1.2,0.24,,0.7459852430555557,1058782497621550.0
0.064,,17.1186,0.128,0.107,,1.04,1.2,0.24,,0.7459852430555557,1058782497621550.0
,0.23238,25.934138,,,,1.13,1.274,,6081.0,0.7459852430555557,2219416802664656.0
,0.30802,83.446393,,,,1.13,1.274,,6081.0,0.7459852430555557,2219416802664656.0
,0.147,1.25275217,,,,1.11,1.17,0.0,6104.0,0.7459852430555557,1900333495212248.5
1.2,,507.0,1.51,0.157,396.7,1.58,4.9,0.05,5002.0,0.7459852430555557,1.5030274409841988e+16
0.85,,1010.0,2.45,0.52,191.9,1.22,1.21,0.29,6308.0,0.7459852430555557,2318128355202336.5
,0.852,214.3114164,,,,1.3,1.41,0.07,6511.0,0.7459852430555557,3572967013414646.0
,0.23329,11.903515,,,,1.045,1.01,,6064.0,0.7459852430555557,1379366003822303.8
,0.2825,34.035257,,,,1.045,1.01,,6064.0,0.7459852430555557,1379366003822303.8
,0.228,22.24813967,,,,1.01,0.94,0.15,5653.0,0.7459852430555557,902342990508478.2
,0.118,14.0329154,,,,0.95,0.93,-0.05,5676.0,0.7459852430555557,897708720981399.9
,0.368,99.747622,,,,1.02,1.02,0.04,5840.0,0.7459852430555557,1210184906194944.0
,0.349,66.4162133,,,,0.81,0.78,-0.1,5143.0,0.7459852430555557,425652611900294.06
,0.239,19.17891293,,,,0.93,0.91,-0.06,5595.0,0.7459852430555557,811489954632237.6
0.066,,3.8335,0.052,0.0,1485.2,1.24,1.7,0.19,5891.0,0.7459852430555557,3480598540175645.0
1.09,,1270.5,2.33,0.8,,1.05,1.01,-0.11,6024.0,0.7459852430555557,1343329649144742.2
2.0,,4046.0,4.96,0.53,,1.05,1.01,-0.11,6024.0,0.7459852430555557,1343329649144742.2
,0.212,24.3347127,,,,1.19,1.28,0.06,6202.0,0.7459852430555557,2424080214848989.0
,0.205,2.62811375,,,,0.72,0.68,-0.02,4521.0,0.7459852430555557,193177194056683.25
4.6,,349.5,0.98,0.22,,1.02,23.5,-0.52,4301.0,0.7459852430555557,1.8897897746411424e+17
,0.231,25.85501786,,,,1.02,1.03,-0.02,5890.0,0.7459852430555557,1276837498176769.0
,1.13457,127.282184,,,,1.021,1.22,,5740.0,0.7459852430555557,1615724204229184.0
,0.36999,30.184104,,,,1.021,1.22,,5740.0,0.7459852430555557,1615724204229184.0
,0.364521,15.33,0.118,,532.4,0.65,0.59,0.41,5400.0,0.7459852430555557,295991379360000.0
,0.44653,31.33,0.191,,418.5,0.65,0.59,0.41,5400.0,0.7459852430555557,295991379360000.0
0.0117,,5.6363,0.0519,0.2,881.3,,,,5150.0,0.7459852430555557,1058782497621550.0
0.0187,,14.025,0.0954,0.11,651.2,,,,5150.0,0.7459852430555557,1058782497621550.0
0.0162,,33.941,0.172,0.2,484.1,,,,5150.0,0.7459852430555557,1058782497621550.0
,0.189,13.5225106,,,,0.93,0.84,0.03,5427.0,0.7459852430555557,612065440694704.4
0.26,1.057,3.8681382,0.04525,,963.0,0.826,0.813,0.15,4715.0,0.2201650539642796,326668967217098.06
,0.154,3.76419105,,,,0.75,0.72,-0.15,4906.0,0.7459852430555557,300313716339114.06
2.98,,1326.0,2.6,0.48,228.4,1.33,1.79,0.29,6340.0,0.7459852430555557,5176820343615376.0
,0.14216,6.124821,,,,,1.264,,6090.0,0.7459852430555557,2197674243995650.5
,0.13305,11.242861,,,,,1.264,,6090.0,0.7459852430555557,2197674243995650.5
,0.11118,4.028751,,,,,1.264,,6090.0,0.7459852430555557,2197674243995650.5
,0.12576,8.921099,,,,,1.264,,6090.0,0.7459852430555557,2197674243995650.5
,0.097,1.00520701,,,,1.07,1.11,0.04,5957.0,0.7459852430555557,1551516354984912.2
,0.122,22.2419092,,,,1.29,1.79,0.05,6130.0,0.7459852430555557,4524264219547801.0
,0.188,56.0560538,,,,0.53,0.51,0.07,3722.0,0.7459852430555557,49916695519769.02
0.65,1.75,3.3023881,0.04735,0.122,,1.299,2.04,-0.02,6071.0,0.1212827988338192,5653290026860874.0
,0.136,7.42693741,,,,1.0,0.99,-0.04,5842.0,0.7459852430555557,1141606938657401.5
,0.1613,13.137471,,,,1.021,1.185,,5764.0,0.7459852430555557,1550003180308761.8
,0.10936,7.781987,,,,1.021,1.185,,5764.0,0.7459852430555557,1550003180308761.8
,0.10845,23.44281,,,,1.021,1.185,,5764.0,0.7459852430555557,1550003180308761.8
,0.221,6.319,0.0458,,,0.999,1.075,,,0.7459852430555557,1058782497621550.0
,0.227,12.209,0.1038,,,0.999,1.075,,,0.7459852430555557,1058782497621550.0
,0.15,3.076452083,0.0414,,,0.999,1.075,,,0.7459852430555557,1058782497621550.0
,0.131,24.8435099,0.1667,,,0.999,1.075,,,0.7459852430555557,1058782497621550.0
,0.105,1.4444538,,,,0.81,0.77,-0.08,5079.0,0.7459852430555557,394542962884965.0
3.55,,1920.1,3.04,0.23,153.8,1.045,,0.18,5767.0,0.7459852430555557,1058782497621550.0
0.054,,34.873,0.2103,0.17,585.7,1.045,,0.18,5767.0,0.7459852430555557,1058782497621550.0
1.68,,2831.6,3.93,0.28,135.1,1.045,,0.18,5767.0,0.7459852430555557,1058782497621550.0
2.1,,1178.4,2.25,0.01,224.9,1.09,,,5395.0,0.7459852430555557,1058782497621550.0
0.73,,352.3,1.0,0.15,336.8,1.09,,,5395.0,0.7459852430555557,1058782497621550.0
6.1,,533.0,1.3,0.64,674.4,1.09,16.7,-0.32,4393.0,0.7459852430555557,1.0386704001704406e+17
,0.185,17.76080053,,,,0.55,0.53,-0.32,4005.0,0.7459852430555557,72270626721975.58
,0.1834,12.58242,0.105,0.03,,0.969,1.57,,5588.0,0.7459852430555557,2403393568082631.0
,0.2466,33.6727,0.202,0.05,,0.969,1.57,,5588.0,0.7459852430555557,2403393568082631.0
,0.176,2.53918318,,,,0.96,0.95,-0.03,5703.0,0.7459852430555557,954686314395802.0
,0.115,5.50860439,,,,0.95,0.91,0.05,5556.0,0.7459852430555557,789099435871757.4
,0.281,14.30511983,,,,0.9,0.88,-0.03,5491.0,0.7459852430555557,703997503626853.6
,0.21507,10.687576,,,,0.97,0.873,,5788.0,0.7459852430555557,855347474064152.5
,0.17953,20.303005,,,,0.97,0.873,,5788.0,0.7459852430555557,855347474064152.5
,0.22691,29.022358,,,,0.97,0.873,,5788.0,0.7459852430555557,855347474064152.5
0.0217,0.179,3.504725,0.0447,,1181.7,0.972,1.108,0.2,5383.0,3.7835601348063306,1030806242736726.4
0.054,0.49,7.64159,0.0752,,911.1,0.972,1.108,0.2,5383.0,0.4589924266249607,1030806242736726.4
0.052,0.62,14.85888,0.1172,,729.8,0.972,1.108,0.2,5383.0,0.2181867006814138,1030806242736726.4
3.04,,157.54,0.59,0.01,,1.13,10.22,-0.15,4580.0,0.7459852430555557,4.595827331950086e+16
0.392,1.28,,0.0507,0.072,1126.0,0.939,0.979,0.33,5295.0,0.1869201660156249,753406289448843.9
1.6,,219.9,0.699,,,0.939,0.979,0.33,5295.0,0.7459852430555557,753406289448843.9
,0.187,5.44832529,,,,0.99,0.92,-0.02,5719.0,0.7459852430555557,905432420104913.0
,0.15,5.79180156,,,,1.25,1.4,0.06,6319.0,0.7459852430555557,3124996194493556.5
1.85,,613.8,1.601,0.04,,1.44,4.3,-0.15,5164.0,0.7459852430555557,1.3148670598661346e+16
0.895,,825.0,1.95,0.181,,1.44,4.3,-0.15,5164.0,0.7459852430555557,1.3148670598661346e+16
,0.148,2.21571036,,,,0.93,0.9,0.03,5527.0,0.7459852430555557,755862635116527.2
,0.285,374.876239,,,,0.92,0.89,0.02,5474.0,0.7459852430555557,711212179946479.5
,0.12,6.49441289,,,,0.71,0.69,-0.1,4630.0,0.7459852430555557,218787318514520.97
8.0,,,,,340.0,0.62,,,5700.0,0.7459852430555557,1058782497621550.0
0.292,1.109,4.0087844,0.0466,0.067,1010.0,0.842,0.82,0.23,4990.0,0.2140859729632188,416898072558724.0
,0.203,41.805985,,,,1.04,1.04,0.06,5860.0,0.7459852430555557,1275431511417856.2
,0.276,22.18432708,,,,0.8,0.77,-0.08,5066.0,0.7459852430555557,390519021237688.94
,0.082,13.6473676,,,,1.14,1.21,0.05,6116.0,0.7459852430555557,2048522071677315.2
,0.12,4.09513932,,,,0.97,0.95,0.04,5679.0,0.7459852430555557,938717005139272.0
,0.175,49.6077331,,,,0.86,0.78,-0.06,5213.0,0.7459852430555557,449303813886100.4
,0.3709,30.160546,0.195,0.03,,1.079,2.935,0.28,4991.0,0.7459852430555557,5345231149794868.0
,0.32716,51.078775,0.276,,,1.079,2.935,0.28,4991.0,0.7459852430555557,5345231149794868.0
,0.26246,5.487108,,,,0.9,0.794,,5100.0,0.7459852430555557,426502625763600.06
,0.25608,8.290858,,,,0.9,0.794,,5100.0,0.7459852430555557,426502625763600.06
,0.24696,16.738661,,,,0.9,0.794,,5100.0,0.7459852430555557,426502625763600.06
,0.31258,20.684342,,,,1.1,1.146,,6250.0,0.7459852430555557,2003961181640624.5
,0.23512,9.825792,,,,1.1,1.146,,6250.0,0.7459852430555557,2003961181640624.5
0.0378,0.138,4.01593,0.0506,,,1.07,1.1,0.28,5757.0,14.383167584449737,1329138653389845.5
0.031,0.216,10.56103,0.0964,,,1.07,1.1,0.28,5757.0,3.076099933953158,1329138653389845.5
,0.203,26.9644317,,,,0.9,0.87,-0.07,5508.0,0.7459852430555557,696649342529221.9
,0.192,13.32196237,,,,1.49,1.79,0.04,6805.0,0.7459852430555557,6870978350117542.0
,0.118,2.68505749,,,,0.84,0.81,-0.03,5212.0,0.7459852430555557,484158617153429.6
,0.097,0.99166527,,,,1.18,1.25,0.08,6166.0,0.7459852430555557,2258572872558025.0
0.077,0.357,3.21346,0.0456,0.0,1474.7,1.223,1.487,0.17,5857.0,1.692333988574284,2602093112451434.0
0.79,,1035.7,2.07,0.22,,1.11,,-0.2,6150.0,0.7459852430555557,1058782497621550.0
1.28,1.533,2.7347749,0.04415,,2048.0,1.535,1.732,0.139,6789.0,0.3552904262925173,6372634494996138.0
,0.223,18.11472949,,,,1.21,1.35,0.11,6187.0,0.7459852430555557,2670471829888647.0
,0.796,4.22538451,,,,1.04,1.03,0.37,5582.0,0.7459852430555557,1029991825659844.0
2.5,,198.4,0.69,0.06,,1.15,6.85,0.15,4806.0,0.7459852430555557,2.50331907619282e+16
10.0,,559.3,1.37,0.048,,1.15,6.85,0.15,4806.0,0.7459852430555557,2.50331907619282e+16
